CustomerID,Age,TotalSpend,AvgSpend,NumTransactions,TotalInteractions,NumComplaints,Unresolved,LoginFrequency,DaysSinceLastLogin,ChurnStatus,Gender_M,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,IncomeLevel_Low,IncomeLevel_Medium,TopCategory_Clothing,TopCategory_Electronics,TopCategory_Furniture,TopCategory_Groceries,ServiceUsage_Online Banking,ServiceUsage_Website
28,-1.06776064342986,0.5895054065342975,0.45907412441952244,0.36354823090394667,1.223521960580991,1.216604778064569,2.210667369360591,1.1451411075703517,-1.0692467321013035,0,False,False,False,True,False,False,False,True,False,False,True,False
29,-0.34572418448054804,-0.5608146611584239,0.46759456288094137,-0.7893531355990558,1.223521960580991,-0.6128760912054596,0.35140128915824353,0.5757024663120962,-0.5541999140872063,0,False,False,False,False,False,True,True,False,False,False,False,True
30,1.689105836194786,-0.7591429046738813,1.376382772384478,-1.1736535911000565,1.223521960580991,3.0460856473345976,0.35140128915824353,0.860421786941224,-0.05822890414770507,0,True,False,False,False,False,False,False,False,False,False,False,True
31,-0.6082828968257524,-0.21472571275487065,-0.3578075411439837,-0.02075222459705415,1.223521960580991,1.216604778064569,-1.5078647910441039,-0.20727566541800488,-0.4015934494904366,0,True,False,False,False,True,False,False,False,False,False,True,False
32,1.689105836194786,-0.05629069218545658,-0.04959605172720357,-0.02075222459705415,0.0,-0.6128760912054596,0.35140128915824353,1.5722200885140432,1.7253591508270396,0,False,True,False,False,False,False,False,False,False,True,False,False
33,-1.3303193557750645,-0.7830652923556174,1.2600392595788108,-1.1736535911000565,-1.223521960580991,-0.6128760912054596,-1.5078647910441039,-0.13609583526072297,0.4568179138663923,1,True,False,False,False,False,False,True,False,False,False,False,False
34,-0.6739225749120535,0.8389430321127168,-0.5173944751306472,1.5164495974069492,1.223521960580991,-0.6128760912054596,0.35140128915824353,1.2875007678849155,0.8955614995821048,0,True,False,False,True,False,False,True,False,False,False,True,False
35,1.4265471238495815,-0.6600126481308777,0.14596997085530888,-0.7893531355990558,-1.223521960580991,1.216604778064569,0.35140128915824353,-0.4919949860471326,0.4186662977171999,0,True,True,False,False,True,False,False,False,False,False,False,False
36,-1.6585177462065699,0.07379237061619237,-0.376960959767823,0.36354823090394667,-1.223521960580991,-0.6128760912054596,-1.5078647910441039,-1.4173327780917975,1.381994605484308,0,False,False,False,True,True,False,False,True,False,False,True,False
37,-0.47700354065315026,2.5734922381551524,1.3572191058105993,1.5164495974069492,-1.223521960580991,1.216604778064569,-1.5078647910441039,-1.6308722685636434,-0.5065103939007157,0,False,True,False,False,False,True,True,False,False,False,True,False
38,0.6388709868139684,-0.5312977400041187,0.5632957763213153,-0.7893531355990558,-1.223521960580991,-0.6128760912054596,-1.5078647910441039,1.5010402583567612,-1.3744596612948428,0,False,True,False,False,True,False,False,False,False,True,True,False
39,-0.08316547213534368,-0.10177844860406902,-0.13808563632548887,-0.02075222459705415,0.0,-0.6128760912054596,0.35140128915824353,0.006263825053840878,1.5918284943048662,0,True,True,False,False,False,True,False,True,False,False,True,False
40,1.5578264800221837,0.4216558562713353,-0.3081794379465358,0.7478486864049475,-1.223521960580991,1.216604778064569,-1.5078647910441039,-0.42081515588985063,-0.9547918836537264,0,False,False,False,True,True,False,False,False,False,True,False,True
41,1.689105836194786,-1.224369678479965,-0.8861889171952709,-1.1736535911000565,-1.223521960580991,-0.6128760912054596,0.35140128915824353,0.860421786941224,0.018074328150679726,1,False,True,False,False,False,False,True,False,False,False,False,False
42,0.24503291829616178,-0.9976217467672922,-0.9486428527217561,-0.7893531355990558,0.0,-0.6128760912054596,0.35140128915824353,-1.1326134574626698,-0.10591842433419557,0,True,False,False,True,False,True,False,False,False,False,False,False
43,-0.41136386256684915,1.2822116006911142,0.8875932010307217,0.7478486864049475,1.223521960580991,-0.6128760912054596,0.35140128915824353,-0.06491600510344105,0.3995904896426037,0,True,False,True,False,True,False,True,False,False,False,False,False
44,-0.41136386256684915,-0.7846637304906372,-0.25817989884561626,-0.7893531355990558,-1.223521960580991,-0.6128760912054596,0.35140128915824353,0.6468822964693782,-1.2409290047726693,0,False,False,False,True,True,False,False,False,False,True,False,False
45,-0.7395622529983547,-1.309439097869151,0.6792440110540303,-1.5579540466010575,-1.223521960580991,1.216604778064569,0.35140128915824353,1.643399918671325,-0.5541999140872063,0,False,False,False,True,True,False,False,False,False,True,True,False
46,0.9014296991591727,-1.5339654714958642,-1.5046673420081844,-1.5579540466010575,0.0,-0.6128760912054596,0.35140128915824353,-0.13609583526072297,-0.23944908085636896,1,False,True,False,False,False,False,False,True,False,False,True,False
47,0.4419519525550651,0.26996678647513983,-0.5189567646570787,0.7478486864049475,0.0,-0.6128760912054596,0.35140128915824353,-0.3496353257325687,0.7429550349853353,0,False,True,False,False,False,True,False,False,True,False,False,True
48,-1.5928780681202688,0.44731214294699084,-0.272529120319302,0.7478486864049475,0.0,-0.6128760912054596,0.35140128915824353,0.5757024663120962,0.22790821697123792,0,True,False,False,False,False,True,False,False,False,False,False,True
49,-1.06776064342986,-0.8474362925048868,-0.4617041866302372,-0.7893531355990558,0.0,-0.6128760912054596,0.35140128915824353,-0.5631748162044145,1.3056913731859232,0,False,False,True,False,False,True,False,False,False,False,True,False
50,0.4419519525550651,0.3353266508943791,1.71006334563516,-0.40505268009805495,1.223521960580991,1.216604778064569,2.210667369360591,-0.4919949860471326,-0.08684261625959937,0,False,False,True,False,True,False,False,False,False,True,True,False
51,0.376312274468764,-0.9715455314290464,-0.8640972648958184,-0.7893531355990558,0.0,-0.6128760912054596,0.35140128915824353,-1.6308722685636434,-1.1169362522877941,1,True,False,False,False,False,True,False,False,False,False,False,False
52,-1.002120965343559,-1.1728539138403036,2.0077736142471707,-1.5579540466010575,0.0,-0.6128760912054596,0.35140128915824353,-1.4173327780917975,1.3343050852978173,0,True,False,False,True,False,True,False,False,False,True,False,False
53,-0.14880515022164478,-0.015896264061483287,-0.9161735824435205,0.7478486864049475,0.0,-0.6128760912054596,0.35140128915824353,-0.42081515588985063,-0.8403370352061492,0,False,False,False,True,True,False,False,False,False,True,False,False
54,0.6388709868139684,-1.0916315828438767,-0.24063394438511593,-1.1736535911000565,1.223521960580991,1.216604778064569,-1.5078647910441039,-0.2784554955752868,1.5918284943048662,0,False,True,False,False,True,False,False,False,False,False,True,False
55,-0.9364812872572579,-0.18656340018956533,-0.3030220002327761,-0.02075222459705415,0.0,-0.6128760912054596,0.35140128915824353,0.5045226361548143,-0.4111313535277347,0,False,False,True,False,True,False,True,False,False,False,False,True
56,1.6234661581084848,0.2389327037011551,0.5247166364011575,-0.02075222459705415,0.0,-0.6128760912054596,0.35140128915824353,-0.8478941368335422,-0.43020716160233097,0,False,True,False,False,True,False,False,False,False,False,False,False
57,0.1793932402098607,-0.9066733261018471,-0.6537654102992382,-0.7893531355990558,-1.223521960580991,1.216604778064569,0.35140128915824353,1.2875007678849155,-0.13453213644608986,0,False,False,False,False,False,False,False,False,False,False,True,False
58,0.5732313087276673,1.2851781935010238,1.586846386338709,0.36354823090394667,1.223521960580991,1.216604778064569,2.210667369360591,-1.2037932876199517,0.7620308430599315,0,True,False,True,False,False,False,True,False,False,False,True,False
59,-1.6585177462065699,-1.3201540518081394,-1.9943729546103701,-0.7893531355990558,0.0,-0.6128760912054596,0.35140128915824353,1.3586805980421974,-1.5079903178170162,0,True,True,False,False,False,True,False,True,False,False,True,False
60,-1.6585177462065699,-0.6583193873946278,-0.7061726948048487,-0.40505268009805495,1.223521960580991,-0.6128760912054596,0.35140128915824353,-0.06491600510344105,1.200774428775644,0,False,False,True,False,False,False,False,False,False,False,False,False
61,0.7045106649002695,-0.7966520165032851,-0.2970489093526054,-0.7893531355990558,-1.223521960580991,1.216604778064569,-1.5078647910441039,1.5010402583567612,-1.6605967824137857,1,True,False,True,False,True,False,False,True,False,False,False,True
62,-1.3303193557750645,-0.578519395416651,-0.5121241008246149,-0.40505268009805495,1.223521960580991,1.216604778064569,-1.5078647910441039,-0.7055344765189784,-0.49697248986341763,0,False,True,False,False,False,False,False,False,False,False,False,False
63,0.8357900210728716,1.2706703355128361,-0.05080530983186492,1.5164495974069492,0.0,-0.6128760912054596,0.35140128915824353,-1.3461529479345156,0.3900525856053056,0,True,True,False,False,True,False,False,False,True,False,False,False
64,0.9670693772454738,-0.4089088539879887,0.9601110417796785,-0.7893531355990558,0.0,-0.6128760912054596,0.35140128915824353,-1.061433627305388,0.31374935330692083,0,False,False,True,False,False,False,True,False,False,False,True,False
65,-0.5426432187394513,0.12572806391844343,0.30449404602358904,-0.02075222459705415,0.0,-0.6128760912054596,0.35140128915824353,0.0774436552111228,-0.7735717069450625,0,False,False,False,False,True,False,False,True,False,False,False,False
66,-0.6739225749120535,0.19240189866901253,-0.958277755749972,1.1321491419059484,0.0,-0.6128760912054596,0.35140128915824353,1.0027814472557879,-0.4015934494904366,0,True,False,False,True,False,True,False,False,False,True,True,False
67,-1.3959590338613654,-0.7657804867599802,-0.9674844408658224,-0.40505268009805495,1.223521960580991,-0.6128760912054596,-1.5078647910441039,-0.6343546463616965,-0.16314584855798417,0,False,False,True,False,False,True,True,False,False,False,True,False
68,1.0327090553317748,-0.5155571881999413,-0.35901972723437137,-0.40505268009805495,1.223521960580991,1.216604778064569,2.210667369360591,-1.4885126082490794,-0.18222165663258036,1,False,False,False,False,False,False,False,False,False,False,False,True
69,1.098348733418076,-0.3095889522425251,0.14183053103577922,-0.40505268009805495,-1.223521960580991,-0.6128760912054596,-1.5078647910441039,0.21980331552568663,-1.2409290047726693,0,False,False,True,False,True,False,False,False,False,False,False,False
70,0.376312274468764,1.6077917750572106,1.3399983669074753,0.7478486864049475,0.0,-0.6128760912054596,0.35140128915824353,-1.1326134574626698,1.0767816762907687,0,False,True,False,False,False,True,False,False,True,False,False,False
71,-1.5928780681202688,-1.0735069199230598,-1.194681493241706,-0.7893531355990558,1.223521960580991,-0.6128760912054596,0.35140128915824353,1.5010402583567612,-0.4015934494904366,1,False,False,False,False,True,False,False,False,False,True,True,False
72,-1.5928780681202688,-0.2528714906211042,-0.9065237780593796,0.36354823090394667,1.223521960580991,3.0460856473345976,0.35140128915824353,-0.06491600510344105,0.6857276107615466,1,False,False,False,False,False,False,True,False,False,False,True,False
73,0.9014296991591727,1.3371951633186148,0.021091379659594404,1.5164495974069492,-1.223521960580991,-0.6128760912054596,-1.5078647910441039,-0.13609583526072297,-1.0787846361386018,1,True,False,True,False,True,False,True,False,False,False,True,False
74,1.0327090553317748,1.1063292214953828,0.15291478699815383,1.1321491419059484,-1.223521960580991,1.216604778064569,-1.5078647910441039,1.2875007678849155,1.3056913731859232,0,True,False,False,True,True,False,True,False,False,False,False,False
75,0.6388709868139684,-0.6733826349043054,-0.7428017962317746,-0.40505268009805495,-1.223521960580991,-0.6128760912054596,-1.5078647910441039,-0.990253797148106,0.18021869678474742,1,False,False,True,False,False,False,False,False,False,False,False,False
76,0.8357900210728716,-0.5190249861877807,-0.3674523261240232,-0.40505268009805495,1.223521960580991,1.216604778064569,0.35140128915824353,-1.4885126082490794,0.5521969542393733,1,False,False,False,True,False,True,False,False,False,False,False,True
77,-0.9364812872572579,0.7179223007714765,-0.31932722074206393,1.1321491419059484,0.0,-0.6128760912054596,0.35140128915824353,0.21980331552568663,-0.9643297876910245,0,True,False,False,False,False,False,True,False,False,False,True,False
78,1.3609074457632804,-0.6098243999084358,0.30869277755406244,-0.7893531355990558,-1.223521960580991,-0.6128760912054596,0.35140128915824353,0.6468822964693782,-0.8880265553926397,0,True,False,False,True,True,False,False,False,False,True,False,False
79,-0.47700354065315026,-0.4548165390691913,0.811266887420144,-0.7893531355990558,-1.223521960580991,1.216604778064569,-1.5078647910441039,-0.20727566541800488,0.7334171309480372,1,True,True,False,False,False,False,False,False,False,False,True,False
80,0.1137535621235596,-1.5662728863435091,-1.8189134100053717,-1.5579540466010575,0.0,-0.6128760912054596,0.35140128915824353,0.4333428059975324,0.2565219290831322,0,True,False,False,True,False,False,False,False,True,False,False,False
81,-1.6585177462065699,1.2390537710455811,0.31428706028098624,1.1321491419059484,0.0,-0.6128760912054596,0.35140128915824353,1.0027814472557879,-1.4316870855186314,1,False,False,False,True,True,False,False,False,False,False,False,True
82,-0.7395622529983547,-1.4016066662646958,-0.21724665840209703,-1.5579540466010575,0.0,-0.6128760912054596,0.35140128915824353,-0.4919949860471326,0.5617348582766714,0,False,False,False,False,False,False,True,False,False,False,False,False
83,0.6388709868139684,0.20704521751610006,-0.16094149289931683,0.36354823090394667,1.223521960580991,-0.6128760912054596,2.210667369360591,-0.06491600510344105,-1.698748398562978,0,True,False,False,True,False,True,True,False,False,False,False,False
84,-0.8708416091709568,0.37771235364418243,0.7946915602276721,-0.02075222459705415,0.0,-0.6128760912054596,0.35140128915824353,1.3586805980421974,-1.403073373406737,0,True,False,False,False,False,True,False,False,True,False,True,False
85,1.098348733418076,0.5730062739202801,-0.8048055539529528,1.5164495974069492,0.0,-0.6128760912054596,0.35140128915824353,0.789241956783942,-0.31575231315475377,0,True,True,False,False,False,False,False,False,False,True,False,False
86,-0.34572418448054804,0.5521182094779035,-0.12689738458439748,0.7478486864049475,0.0,-0.6128760912054596,0.35140128915824353,-1.7732319288782072,-0.9929434998029188,0,True,True,False,False,True,False,True,False,False,False,False,True
87,-0.9364812872572579,0.19609998011698196,0.4413920186227836,-0.02075222459705415,1.223521960580991,1.216604778064569,0.35140128915824353,1.2163209377276336,-1.3267701411083523,0,False,False,True,False,False,False,True,False,False,False,False,True
88,-1.3959590338613654,-1.1104200039733036,-0.3320090589159543,-1.1736535911000565,0.0,-0.6128760912054596,0.35140128915824353,-0.9190739669908241,1.4106083175962023,0,True,False,True,False,False,False,True,False,False,False,True,False
89,-1.2646796776887634,0.9277918094652121,0.39511436766274244,0.7478486864049475,0.0,-0.6128760912054596,0.35140128915824353,-0.990253797148106,-0.5923515302363986,0,True,False,True,False,False,True,False,True,False,False,False,False
90,-1.3959590338613654,-0.050276230050297493,-0.5780916192217882,0.36354823090394667,-1.223521960580991,-0.6128760912054596,-1.5078647910441039,1.5010402583567612,0.3519009694561132,0,True,True,False,False,False,True,False,False,False,False,True,False
91,1.4265471238495815,0.7283256947349949,-0.6369441323058178,1.5164495974069492,1.223521960580991,-0.6128760912054596,0.35140128915824353,1.2163209377276336,1.4582978377826927,0,False,False,False,True,True,False,False,False,False,False,False,False
92,-1.4615987119476666,1.3521771343129527,0.45182735974872834,1.1321491419059484,1.223521960580991,-0.6128760912054596,0.35140128915824353,0.789241956783942,0.046688040262574025,0,False,False,False,False,True,False,False,False,False,True,False,False
93,-0.8708416091709568,-0.5675877041034226,-1.0442474426331856,-0.02075222459705415,1.223521960580991,3.0460856473345976,-1.5078647910441039,1.1451411075703517,-0.9738676917283227,0,False,True,False,False,True,False,False,False,False,False,False,False
94,0.7045106649002695,-0.20788493938042152,1.611880664292364,-0.7893531355990558,0.0,-0.6128760912054596,0.35140128915824353,1.0739612774130698,0.08483965641176643,0,True,False,False,True,False,False,False,False,True,False,False,True
95,0.9670693772454738,-0.7989548511045849,-0.30451527295281844,-0.7893531355990558,-1.223521960580991,1.216604778064569,-1.5078647910441039,-0.990253797148106,0.1516049846728531,0,False,False,True,False,False,False,True,False,False,False,True,False
96,-0.7395622529983547,-1.4971607561327405,-1.146677167270927,-1.5579540466010575,1.223521960580991,3.0460856473345976,2.210667369360591,0.7180621266266601,1.2293881408875384,0,False,False,False,False,False,False,False,True,False,False,False,False
97,-0.6739225749120535,-0.9664115648767374,0.36835780667693824,-1.1736535911000565,1.223521960580991,1.216604778064569,-1.5078647910441039,0.860421786941224,-1.593831454152699,0,True,False,True,False,False,False,False,False,True,False,False,True
98,-0.34572418448054804,-0.5056956376720229,-0.9238457416118732,-0.02075222459705415,-1.223521960580991,-0.6128760912054596,-1.5078647910441039,-1.2037932876199517,0.4186662977171999,0,False,False,False,False,True,False,False,True,False,False,False,False
99,0.6388709868139684,-0.5111276181139119,-0.9344128420954686,-0.02075222459705415,0.0,-0.6128760912054596,0.35140128915824353,-0.8478941368335422,1.391532509521606,0,True,False,False,True,True,False,False,False,False,True,True,False
100,-0.14880515022164478,-0.21472571275487065,0.3725082264429388,-0.40505268009805495,1.223521960580991,1.216604778064569,-1.5078647910441039,1.3586805980421974,0.3232872573442189,1,False,True,False,False,True,False,True,False,False,False,True,False
101,-0.6739225749120535,-1.0494490713824236,2.4123853279465273,-1.5579540466010575,1.223521960580991,-0.6128760912054596,0.35140128915824353,0.6468822964693782,1.6395180144913566,0,False,False,True,False,False,False,False,False,False,True,True,False
102,-0.8052019310846557,1.0334106411495247,1.1786998161223758,0.36354823090394667,1.223521960580991,1.216604778064569,0.35140128915824353,0.4333428059975324,1.6490559185286546,0,True,True,False,False,False,False,False,True,False,False,True,False
103,-0.280084506394247,1.3961341830259955,0.0847897091194486,1.5164495974069492,1.223521960580991,-0.6128760912054596,-1.5078647910441039,1.4298604281994793,0.6666518026869505,0,True,False,False,True,True,False,False,False,True,False,False,False
104,1.4921868019358826,1.8961337593117036,0.6251641147026861,1.5164495974069492,1.223521960580991,-0.6128760912054596,0.35140128915824353,-1.6308722685636434,1.000478443992384,1,False,False,False,True,False,True,False,True,False,False,True,False
105,1.5578264800221837,0.8080579562835216,-0.20973637501600081,1.1321491419059484,1.223521960580991,-0.6128760912054596,2.210667369360591,0.29098314568296857,-1.6319830703018914,0,False,False,False,True,True,False,False,False,True,False,False,True
106,-1.3303193557750645,-0.5309997261145387,0.5642620116107545,-0.7893531355990558,1.223521960580991,1.216604778064569,0.35140128915824353,1.643399918671325,-0.13453213644608986,0,True,True,False,False,False,False,True,False,False,False,False,False
107,1.0327090553317748,0.373445336588833,0.10881383199777991,0.36354823090394667,0.0,-0.6128760912054596,0.35140128915824353,-1.3461529479345156,1.5250631660437795,1,False,True,False,False,False,False,True,False,False,False,True,False
108,0.6388709868139684,-1.0467940385479841,-0.022572207473022122,-1.1736535911000565,1.223521960580991,-0.6128760912054596,2.210667369360591,-1.7732319288782072,0.9909405399550859,1,True,False,False,False,True,False,False,False,False,False,False,False
109,-1.6585177462065699,0.010328958221552586,-0.4798430582001657,0.36354823090394667,1.223521960580991,1.216604778064569,2.210667369360591,-0.42081515588985063,0.6571138986496524,0,True,True,False,False,False,True,False,False,False,False,False,False
110,0.376312274468764,-0.7370086003296249,-0.10367009210709675,-0.7893531355990558,1.223521960580991,-0.6128760912054596,-1.5078647910441039,-0.06491600510344105,-0.916640267504534,1,True,True,False,False,False,True,False,False,False,False,False,True
111,-1.3303193557750645,-0.8857717155735805,0.7605395347245817,-1.1736535911000565,-1.223521960580991,-0.6128760912054596,0.35140128915824353,0.5045226361548143,0.18021869678474742,1,False,False,False,True,False,False,False,False,False,False,False,True
112,0.31067259638246286,-0.700203884966501,0.01565996613865531,-0.7893531355990558,-1.223521960580991,-0.6128760912054596,-1.5078647910441039,0.6468822964693782,-0.9738676917283227,0,False,False,False,False,False,False,False,False,False,False,False,True
113,-1.6585177462065699,0.7679750881350182,0.1730433817249877,0.7478486864049475,-1.223521960580991,1.216604778064569,0.35140128915824353,1.2875007678849155,0.8097203632464219,0,False,True,False,False,False,False,False,False,False,False,True,False
114,1.5578264800221837,1.173368800564982,0.234424419624888,1.1321491419059484,0.0,-0.6128760912054596,0.35140128915824353,-0.13609583526072297,-0.25852488893096515,0,False,True,False,False,True,False,False,False,False,False,False,True
115,1.6234661581084848,-0.8309913442344296,-1.5566595845371949,-0.02075222459705415,0.0,-0.6128760912054596,0.35140128915824353,-0.8478941368335422,-0.7354200907958701,0,False,False,False,True,False,False,True,False,False,False,False,False
116,0.7045106649002695,0.3213199980841215,-0.44759966110647437,0.7478486864049475,-1.223521960580991,1.216604778064569,-1.5078647910441039,0.9316016170985059,-0.43020716160233097,0,True,True,False,False,False,False,False,False,False,False,False,False
117,0.5732313087276673,-1.108875750181844,-0.32449877552985806,-1.1736535911000565,0.0,-0.6128760912054596,0.35140128915824353,1.2875007678849155,-1.6415209743391896,0,False,False,False,True,False,False,True,False,False,False,True,False
118,1.4921868019358826,0.4853766442978848,0.29026842737589076,0.36354823090394667,-1.223521960580991,-0.6128760912054596,0.35140128915824353,0.5757024663120962,-0.8307991311688511,0,True,False,False,False,False,True,True,False,False,False,True,False
119,0.24503291829616178,1.009528891725459,0.03522074077656605,1.1321491419059484,1.223521960580991,1.216604778064569,-1.5078647910441039,-0.5631748162044145,0.9432510197685954,1,True,False,False,True,False,True,False,False,False,True,False,False
120,-1.4615987119476666,-0.133137637439414,-0.7124202843467917,0.36354823090394667,1.223521960580991,1.216604778064569,0.35140128915824353,-1.7020520987209253,1.2675397570367308,0,False,False,False,True,False,False,False,False,False,False,True,False
121,0.5732313087276673,-0.2628820480938127,-0.45148844443371106,-0.02075222459705415,1.223521960580991,3.0460856473345976,0.35140128915824353,0.860421786941224,-0.620965242348293,0,True,False,False,False,False,True,False,False,True,False,False,False
122,1.098348733418076,2.111083050214188,0.8574705021696954,1.5164495974069492,-1.223521960580991,-0.6128760912054596,-1.5078647910441039,-0.6343546463616965,0.2088324088966417,1,False,False,True,False,False,True,False,False,False,True,False,False
